Portugal, Exposure to risk (period 1x10), 	Last modified: 01 Aug 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1980-1989       86             97297.89        42146.93       139444.82
1980-1989       87             79193.79        32803.54       111997.33
1980-1989       88             63526.30        25077.18        88603.48
1980-1989       89             49885.26        18724.02        68609.28
1980-1989       90             38569.22        13724.45        52293.67
1980-1989       91             29330.13         9951.51        39281.65
1980-1989       92             21743.22         7071.06        28814.28
1980-1989       93             15782.73         4854.12        20636.85
1980-1989       94             11264.22         3230.76        14494.98
1980-1989       95              7813.31         2102.32         9915.63
1980-1989       96              5257.72         1286.52         6544.24
1980-1989       97              3417.75          758.18         4175.93
1980-1989       98              2120.46          452.55         2573.01
1980-1989       99              1289.12          267.91         1557.03
1980-1989      100               758.05          148.66          906.71
1980-1989      101               438.14           78.28          516.42
1980-1989      102               245.12           39.66          284.78
1980-1989      103               131.81           17.76          149.57
1980-1989      104                67.28            6.47           73.75
1980-1989      105                31.67            1.94           33.61
1980-1989      106                12.52            0.80           13.32
1980-1989      107                 2.74            0.52            3.26
1980-1989      108                 0.06            0.34            0.40
1980-1989      109                 0.00            0.05            0.05
1980-1989      110+                0.00            0.00            0.00
1990-1999        0            540504.10       574172.41      1114676.51
1990-1999        1            536410.43       568600.21      1105010.65
1990-1999        2            534347.88       565958.30      1100306.17
1990-1999        3            533892.01       564630.85      1098522.86
1990-1999        4            538309.26       568025.96      1106335.22
1990-1999        5            547378.44       576430.15      1123808.60
1990-1999        6            557817.53       587337.55      1145155.08
1990-1999        7            569483.11       599716.63      1169199.74
1990-1999        8            583262.09       613264.65      1196526.74
1990-1999        9            600633.90       630449.17      1231083.07
1990-1999       10            620701.34       650766.78      1271468.12
1990-1999       11            643153.13       673134.52      1316287.64
1990-1999       12            667605.60       697302.23      1364907.83
1990-1999       13            695438.48       724812.50      1420250.98
1990-1999       14            724286.64       753150.86      1477437.50
1990-1999       15            748137.42       775780.65      1523918.06
1990-1999       16            767350.32       792917.30      1560267.63
1990-1999       17            783146.47       806456.73      1589603.21
1990-1999       18            793943.79       815878.11      1609821.90
1990-1999       19            800653.11       821519.70      1622172.81
1990-1999       20            802872.67       822926.54      1625799.21
1990-1999       21            801183.56       819745.96      1620929.52
1990-1999       22            795728.97       811968.98      1607697.95
1990-1999       23            785388.19       799065.76      1584453.95
1990-1999       24            774242.77       784563.56      1558806.33
1990-1999       25            765769.53       771701.70      1537471.23
