Bulgaria, Exposure to risk (period 1x10), 	Last modified: 27 Sep 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1990-1999        2            424670.06       447524.30       872194.36
1990-1999        3            443084.64       465817.30       908901.94
1990-1999        4            462846.49       486387.03       949233.52
1990-1999        5            479345.33       504460.85       983806.17
1990-1999        6            493935.59       520056.28      1013991.87
1990-1999        7            506167.71       532770.96      1038938.67
1990-1999        8            519041.72       546628.54      1065670.26
1990-1999        9            529583.99       558081.27      1087665.26
1990-1999       10            538971.46       568460.30      1107431.76
1990-1999       11            547088.38       577408.71      1124497.09
1990-1999       12            556418.80       587325.76      1143744.56
1990-1999       13            566646.77       598375.60      1165022.37
1990-1999       14            575984.84       608450.62      1184435.45
1990-1999       15            586495.60       618757.52      1205253.12
1990-1999       16            595122.71       626451.70      1221574.41
1990-1999       17            596760.20       626584.71      1223344.91
1990-1999       18            596306.70       624829.28      1221135.98
1990-1999       19            596301.96       623873.72      1220175.68
1990-1999       20            595514.69       622528.59      1218043.28
1990-1999       21            596225.55       622067.81      1218293.36
1990-1999       22            588459.93       613162.98      1201622.91
1990-1999       23            576867.78       600211.13      1177078.91
1990-1999       24            565753.38       587179.76      1152933.15
1990-1999       25            556786.31       576457.21      1133243.52
1990-1999       26            548551.05       567106.45      1115657.50
1990-1999       27            547556.30       564491.37      1112047.67
1990-1999       28            548889.50       563756.38      1112645.88
